unit,X,Z,Y
996,12,1,6.51767110824585
997,16,1,6.680854797363281
998,13,1,6.6450910568237305
999,16,1,6.135564804077148
1000,14,1,6.251904010772705
1001,12,1,5.973809719085693
1002,13,1,6.684611797332764
1003,17,0,6.511745452880859
1004,16,0,6.175867080688477
1005,12,0,6.814542770385742
1006,12,0,6.175867080688477
1007,11,0,6.214608192443848
1008,16,0,5.953243255615234
1009,12,0,6.077642440795898
1010,12,0,6.26530122756958
1011,14,0,6.816735744476318
1012,16,0,6.295266151428223
1013,13,0,6.6450910568237305
1014,12,0,5.420535087585449
1015,18,0,6.566672325134277
1016,18,0,5.846438884735107
1017,12,0,6.668228149414063
1018,14,0,6.120297431945801
1019,16,0,6.131226539611816
1020,13,0,5.624017715454102
1021,17,0,6.694561958312988
1022,14,0,6.436150550842285
1023,12,0,6.546785354614258
1024,14,0,5.93489408493042
1025,12,0,6.159095287322998
1026,12,0,6.052089214324951
1027,16,0,6.475432872772217
1028,15,0,6.196444034576416
1029,18,0,6.828711986541748
1030,12,0,5.857933044433594
1031,13,0,6.396929740905762
1032,9,0,6.06145715713501
1033,12,0,6.214608192443848
1034,9,0,6.214608192443848
1035,8,0,5.857933044433594
1036,14,0,5.913503170013428
1037,16,0,5.940171241760254
1038,14,0,5.521461009979248
1039,18,0,6.226536750793457
1040,12,0,6.428105354309082
1041,16,0,5.9427995681762695
1042,12,0,5.888877868652344
1043,12,0,6.376727104187012
1044,12,0,5.857933044433594
1045,12,0,6.182085037231445
1046,11,0,6.727431774139404
1047,10,0,6.282266616821289
1048,17,1,5.953243255615234
1049,11,1,6.10924768447876
1050,16,1,6.196444034576416
1051,12,1,6.817830562591553
1052,18,1,6.722630023956299
1053,12,1,6.073044300079346
1054,12,1,6.551080226898193
1055,10,1,6.295266151428223
1056,16,1,5.442417621612549
1057,12,0,5.978885650634766
1058,12,0,6.580639362335205
1059,12,0,7.079184532165527
1060,12,0,6.216606140136719
1061,16,1,5.817111015319824
1062,12,1,6.336825847625732
1063,17,0,6.871091365814209
1064,12,0,7.2254815101623535
1065,12,0,6.684611797332764
1066,12,0,6.411818504333496
1067,16,0,6.507277488708496
1068,11,0,6.098074436187744
1069,13,0,6.184148788452148
1070,18,0,6.56526517868042
1071,12,0,6.859614849090576
1072,11,0,6.173786163330078
1073,13,0,6.214608192443848
1074,16,0,6.124683380126953
1075,18,1,6.580639362335205
1076,12,1,6.5971455574035645
1077,12,1,5.799092769622803
1078,12,1,6.016157150268555
1079,12,1,6.186208724975586
1080,18,1,6.869014263153076
1081,16,1,5.883322238922119
1082,12,0,5.799092769622803
1083,12,0,6.437751770019531
1084,12,0,6.2045578956604
1085,12,0,6.481576919555664
1086,12,0,6.582025051116943
1087,12,0,6.556778430938721
1088,9,0,6.242223262786865
1089,12,0,6.437751770019531
1090,18,0,6.432940006256104
1091,15,0,6.056784152984619
1092,12,0,6.481576919555664
1093,12,0,6.466144561767578
1094,12,0,6.3543701171875
1095,13,0,5.746203422546387
1096,18,0,6.498281955718994
1097,13,0,6.318968296051025
1098,18,0,5.703782558441162
1099,15,0,6.464588165283203
1100,14,0,6.502789974212647
1101,18,0,7.185387134552002
1102,12,0,6.222576141357422
1103,16,0,6.660574913024902
1104,14,0,6.705638885498047
1105,12,0,6.253829002380371
1106,12,0,6.357842445373535
1107,11,0,5.926926136016846
1108,12,0,6.214608192443848
1109,16,0,6.437751770019531
1110,16,0,6.527957916259766
1111,14,0,6.152732849121094
1112,13,0,6.442540168762207
1113,13,0,6.263398170471191
1114,12,0,6.317164897918701
1115,16,1,6.463029384613037
1116,13,1,6.240275859832764
1117,12,1,6.403573989868164
1118,13,1,6.551080226898193
1119,12,1,6.406879901885986
1120,12,1,6.928537845611572
1121,12,1,6.570882797241211
1122,12,1,6.214608192443848
1123,12,1,6.368186950683594
1124,12,1,6.559615135192871
1125,16,1,6.253829002380371
1126,16,1,6.486160755157471
1127,16,1,6.527957916259766
1128,13,1,5.620400905609131
1129,13,1,6.561030864715576
1130,12,1,6.669497966766357
1131,18,1,7.184628963470459
1132,14,1,6.001414775848389
1133,16,1,5.703782558441162
1134,12,1,6.511745452880859
1135,12,1,6.582025051116943
1136,16,1,6.6450910568237305
1137,16,1,6.6333184242248535
1138,18,1,6.073044300079346
1139,13,1,7.083387851715088
1140,17,1,6.135564804077148
1141,12,1,5.913503170013428
1142,12,1,6.1633148193359375
1143,12,1,6.075345993041992
1144,12,1,5.8051347732543945
1145,16,1,6.46146821975708
1146,12,1,6.224558353424072
1147,16,1,6.437751770019531
1148,12,1,6.135564804077148
1149,17,1,6.705638885498047
1150,17,1,6.070737838745117
1151,14,1,6.463029384613037
1152,15,1,5.41610050201416
1153,15,1,6.580639362335205
1154,16,1,6.582025051116943
1155,16,1,6.705638885498047
1156,16,1,6.498281955718994
1157,18,1,6.799056053161621
1158,11,1,6.675823211669922
1159,15,1,6.289715766906738
1160,11,1,6.799056053161621
1161,15,1,6.580639362335205
1162,13,1,6.829793930053711
1163,12,1,6.230481624603272
1164,16,1,6.834108829498291
1165,17,1,6.558197975158691
1166,12,1,6.762729644775391
1167,16,1,6.253829002380371
1168,12,1,6.03308629989624
1169,15,1,5.58349609375
1170,15,1,6.437751770019531
1171,12,1,6.845880031585693
1172,16,1,6.641181945800781
1173,9,1,6.685861110687256
1174,15,1,6.561030864715576
1175,12,1,6.527957916259766
1176,16,1,6.03308629989624
1177,18,1,6.396929740905762
1178,15,1,6.52502965927124
1179,18,1,6.822197437286377
1180,12,1,6.603943824768066
1181,12,1,7.062191486358643
1182,11,1,6.639875888824463
1183,12,1,6.869014263153076
1184,18,1,5.703782558441162
1185,16,1,6.48920488357544
1186,12,1,6.135564804077148
1187,12,1,6.580639362335205
1188,12,1,6.762729644775391
1189,11,1,6.390240669250488
1190,12,1,6.812345027923584
1191,12,1,6.955592632293701
1192,13,1,6.120297431945801
1193,12,1,6.514712810516357
1194,12,1,6.580639362335205
1195,7,1,6.396929740905762
1196,12,1,6.829793930053711
1197,12,1,6.620073318481445
1198,12,1,6.333279609680176
1199,14,1,6.437751770019531
1200,10,1,5.703782558441162
1201,12,1,7.229838848114014
1202,14,1,6.152732849121094
1203,12,1,6.669497966766357
1204,16,1,5.438079357147217
1205,10,0,5.963579177856445
1206,12,0,5.752572536468506
1207,17,0,5.87211799621582
1208,8,0,6.214608192443848
1209,11,0,6.476972579956055
1210,12,0,6.703187942504883
1211,13,0,6.475432872772217
1212,12,0,6.075345993041992
1213,11,0,6.396929740905762
1214,13,0,5.327876091003418
1215,12,0,6.175867080688477
1216,13,0,6.184148788452148
1217,18,0,6.632001876831055
1218,12,0,6.902742862701416
1219,12,1,7.062191486358643
1220,16,1,5.749392986297607
1221,13,1,6.8189239501953125
1222,13,1,6.498281955718994
1223,12,1,6.663132667541504
1224,13,1,6.476972579956055
1225,9,1,5.587248802185059
1226,8,1,5.87211799621582
1227,8,1,6.086774826049805
1228,11,1,6.1633148193359375
1229,11,1,6.587550163269043
1230,16,1,6.580639362335205
1231,12,1,6.333279609680176
1232,12,1,6.396929740905762
1233,15,1,6.539586067199707
1234,15,1,6.047372341156006
1235,12,1,6.666956901550293
1236,12,1,7.091742038726807
1237,16,1,6.357842445373535
1238,18,1,6.453625202178955
1239,12,1,6.016157150268555
1240,16,1,5.913503170013428
1241,16,1,6.670766353607178
1242,17,1,6.10924768447876
1243,12,1,7.1316986083984375
1244,16,1,6.694561958312988
1245,16,1,5.730099678039551
1246,12,1,6.705638885498047
1247,16,1,6.511745452880859
1248,12,1,6.261491775512695
1249,15,1,5.616771221160889
1250,17,1,6.047372341156006
1251,16,1,6.463029384613037
1252,12,1,6.10924768447876
1253,12,1,5.80814266204834
1254,12,1,6.816735744476318
1255,11,1,4.852030277252197
1256,16,1,5.981414318084717
1257,13,1,6.1633148193359375
1258,13,1,6.10924768447876
1259,16,1,5.703782558441162
1260,18,1,6.135564804077148
1261,12,1,6.4457197189331055
1262,12,1,6.184148788452148
1263,12,1,6.308098316192627
1264,12,1,5.918893814086914
1265,12,1,6.463029384613037
1266,12,1,6.251904010772705
1267,9,1,5.953243255615234
1268,16,1,6.10924768447876
1269,12,0,5.752572536468506
1270,14,0,6.5944132804870605
1271,12,0,5.783825397491455
1272,16,0,6.42324686050415
1273,15,0,5.846438884735107
1274,13,0,6.154858112335205
1275,12,0,5.703782558441162
1276,13,1,6.063785076141357
1277,12,1,5.587248802185059
1278,12,1,5.438079357147217
1279,14,1,6.06842565536499
1280,12,1,6.274762153625488
1281,12,1,7.003065586090088
1282,12,1,6.376727104187012
1283,18,1,6.734591484069824
1284,15,1,6.463029384613037
1285,14,1,6.869014263153076
1286,13,1,6.825459957122803
1287,15,0,5.857933044433594
1288,16,0,5.953243255615234
1289,16,0,6.426488399505615
1290,13,0,6.152732849121094
1291,12,0,6.018593311309815
1292,12,0,5.991464614868164
1293,11,0,6.551080226898193
1294,15,0,5.739792823791504
1295,14,0,5.493061542510986
1296,12,0,5.513428688049316
1297,11,0,6.047372341156006
1298,11,0,6.396929740905762
1299,17,0,6.551080226898193
1300,12,0,5.703782558441162
1301,12,0,6.538139820098877
1302,12,0,6.396929740905762
1303,12,0,6.551080226898193
1304,14,0,5.616771221160889
1305,9,0,6.514712810516357
1306,17,0,6.107022762298584
1307,16,0,6.453625202178955
1308,14,0,7.130898952484131
1309,18,0,6.869014263153076
1310,18,0,6.194405555725098
1311,12,0,6.373319625854492
1312,14,0,6.620073318481445
1313,18,0,5.7868971824646
1314,18,0,6.063785076141357
1315,12,0,6.347389221191406
1316,16,0,6.816735744476318
1317,14,0,6.357842445373535
1318,11,0,6.070737838745117
1319,12,0,6.224558353424072
1320,18,1,6.580639362335205
1321,16,1,6.869014263153076
1322,12,1,6.411818504333496
1323,12,1,6.10924768447876
1324,12,0,6.437751770019531
1325,14,0,6.569481372833252
1326,12,0,6.56526517868042
1327,16,0,6.816735744476318
1328,8,0,6.035481452941895
1329,13,0,6.539586067199707
1330,12,0,5.560681819915772
1331,13,0,6.476972579956055
1332,14,0,6.413458824157715
1333,12,0,6.587550163269043
1334,13,0,6.642486572265625
1335,12,0,6.4297194480896
1336,16,0,6.580639362335205
1337,18,0,6.246106624603272
1338,12,0,5.991464614868164
1339,14,0,6.694561958312988
1340,12,0,6.131226539611816
1341,17,0,6.464588165283203
1342,12,0,6.251904010772705
1343,12,0,6.342121601104736
1344,16,0,6.541029930114746
1345,12,0,6.885509490966797
1346,12,0,6.658010959625244
1347,14,0,6.093569755554199
1348,16,0,6.539586067199707
1349,16,0,6.03308629989624
1350,11,0,6.6502790451049805
1351,15,0,5.991464614868164
1352,12,0,6.802394866943359
1353,16,0,6.551080226898193
1354,16,0,6.184148788452148
1355,16,0,6.795705795288086
1356,18,0,6.620073318481445
1357,13,0,6.961296081542969
1358,12,0,6.838405132293701
1359,12,0,6.342121601104736
1360,16,0,6.894670009613037
1361,16,0,6.6450910568237305
1362,12,0,6.473890781402588
1363,16,0,6.107022762298584
1364,12,0,6.363028049468994
1365,8,0,6.309918403625488
1366,12,0,6.684611797332764
1367,12,0,5.075173854827881
1368,17,0,6.135564804077148
1369,14,0,6.052089214324951
1370,8,0,6.396929740905762
1371,17,0,6.763885021209717
1372,12,0,6.526494979858398
1373,12,0,7.0166096687316895
1374,12,0,7.003065586090088
1375,12,0,5.655992031097412
1376,14,0,6.240275859832764
1377,13,0,6.476972579956055
1378,12,0,6.946013927459717
1379,12,0,6.551080226898193
1380,18,1,5.752572536468506
1381,12,1,5.736572265625
1382,11,1,5.8141303062438965
1383,11,1,6.249975204467773
1384,16,1,6.563855648040772
1385,12,1,6.43454647064209
1386,13,1,5.697093486785889
1387,14,1,6.437751770019531
1388,16,1,6.6450910568237305
1389,16,1,6.129050254821777
1390,12,1,6.309918403625488
1391,14,1,6.152732849121094
1392,12,1,5.981414318084717
1393,14,1,6.3868794441223145
1394,16,1,6.946013927459717
1395,12,1,5.991464614868164
1396,12,1,6.548219203948975
1397,16,1,6.569481372833252
1398,12,1,6.309918403625488
1399,14,1,5.80814266204834
1400,12,1,6.964135646820068
1401,11,1,6.380122661590576
1402,12,1,6.450470447540283
1403,10,1,6.214608192443848
1404,14,1,6.669497966766357
1405,18,1,6.723832607269287
1406,12,1,6.289715766906738
1407,18,1,6.357842445373535
1408,14,1,6.694561958312988
1409,14,1,6.582025051116943
1410,12,1,6.396929740905762
1411,10,1,6.113682270050049
1412,7,1,5.703782558441162
1413,12,1,5.973809719085693
1414,12,1,5.2983174324035645
1415,9,1,6.620073318481445
1416,16,1,6.511745452880859
1417,14,1,6.896694183349609
1418,17,1,6.779922008514404
1419,13,1,6.807934761047363
1420,14,1,5.521461009979248
1421,10,1,6.253829002380371
1422,12,1,5.8749308586120605
1423,12,1,5.627621173858643
1424,12,1,5.991464614868164
1425,10,1,5.609471797943115
1426,11,1,6.214608192443848
1427,11,1,6.401916980743408
1428,12,1,5.991464614868164
1429,12,1,6.1633148193359375
1430,12,1,7.003065586090088
1431,14,1,5.820083141326904
1432,11,1,6.287858486175537
1433,13,1,6.001414775848389
1434,16,1,6.629363059997559
1435,16,1,6.317164897918701
1436,16,1,6.357842445373535
1437,15,1,6.06842565536499
1438,11,1,6.309918403625488
1439,16,1,6.680854797363281
1440,14,1,6.10924768447876
1441,13,1,6.693323612213135
1442,13,1,6.396929740905762
1443,13,1,6.838405132293701
1444,11,1,6.175867080688477
1445,12,1,6.43454647064209
1446,10,1,5.793013572692871
1447,16,1,6.396929740905762
1448,14,1,6.541029930114746
1449,15,1,6.827629089355469
1450,12,1,6.580639362335205
1451,12,1,6.291569232940674
1452,13,1,6.129050254821777
1453,13,1,6.184148788452148
1454,12,1,5.857933044433594
1455,16,1,5.2983174324035645
1456,10,1,6.253829002380371
1457,12,1,5.521461009979248
1458,11,1,6.222576141357422
1459,12,1,5.894402980804443
1460,11,1,6.483107566833496
1461,12,1,6.052089214324951
1462,12,1,5.501258373260498
1463,11,1,5.521461009979248
1464,13,1,6.77878475189209
1465,12,1,6.532334327697754
1466,11,1,5.9964518547058105
1467,12,1,6.0591230392456055
1468,13,1,5.783825397491455
1469,17,1,6.586171627044678
1470,12,1,6.659294128417969
1471,14,1,5.575949192047119
1472,12,1,6.10924768447876
1473,14,1,5.846438884735107
1474,13,1,5.857933044433594
1475,13,1,5.991464614868164
1476,12,1,6.887552738189697
1477,12,1,5.953243255615234
1478,17,1,5.840641498565674
1479,16,1,6.333279609680176
1480,7,1,6.1377272605896
1481,12,1,6.336825847625732
1482,12,1,6.458338260650635
1483,10,1,6.135564804077148
1484,13,1,6.507277488708496
1485,13,1,6.001414775848389
1486,17,1,5.921578407287598
1487,12,1,5.438079357147217
1488,12,1,6.324358940124512
1489,8,1,5.703782558441162
1490,14,1,6.816735744476318
1491,18,1,6.324358940124512
1492,13,1,6.270988464355469
1493,15,1,5.799092769622803
1494,9,1,5.926926136016846
1495,13,1,6.421622276306152
1496,14,1,6.580639362335205
1497,16,1,6.270988464355469
1498,12,1,6.755768775939941
1499,14,1,6.475432872772217
1500,10,1,5.472270488739014
1501,12,1,5.616771221160889
1502,14,1,5.783825397491455
1503,14,1,5.877735614776611
1504,12,1,5.953243255615234
1505,14,1,5.899897575378418
1506,8,1,6.684611797332764
1507,12,1,6.177944183349609
1508,17,1,6.861711502075195
1509,17,1,6.135564804077148
1510,16,1,6.03308629989624
1511,10,1,5.6698808670043945
1512,12,1,5.480638980865479
1513,12,1,6.72022008895874
1514,12,1,5.888877868652344
1515,16,1,6.393590927124023
1516,13,1,6.620073318481445
1517,16,1,5.953243255615234
1518,16,1,6.4297194480896
1519,13,1,6.463029384613037
1520,16,1,6.148468494415283
1521,13,1,5.953243255615234
1522,12,1,6.135564804077148
1523,12,1,6.453625202178955
1524,12,1,5.991464614868164
1525,13,1,6.6333184242248535
1526,13,1,6.32793664932251
1527,12,1,6.907755374908447
1528,11,1,6.052089214324951
1529,12,1,6.018593311309815
1530,11,1,5.1873860359191895
1531,18,1,5.926926136016846
1532,18,1,7.168580055236816
1533,15,1,6.165417671203613
1534,16,1,6.652863025665283
1535,12,1,6.570882797241211
1536,10,1,6.06145715713501
1537,13,1,6.075345993041992
1538,13,1,6.774223804473877
1539,14,1,6.049733638763428
1540,12,1,5.926926136016846
1541,12,1,6.192362308502197
1542,15,1,6.135564804077148
1543,12,1,5.828945636749268
1544,12,1,6.364750862121582
1545,12,1,6.244166851043701
1546,12,1,6.959398746490479
1547,12,1,6.1633148193359375
1548,18,1,7.314552783966064
1549,15,1,6.869014263153076
1550,15,1,5.438079357147217
1551,18,1,6.620073318481445
1552,15,1,5.41610050201416
1553,13,1,5.802118301391602
1554,11,1,5.983936309814453
1555,10,1,6.620073318481445
1556,12,1,6.10924768447876
1557,13,1,6.762729644775391
1558,8,1,6.282266616821289
1559,16,1,6.7405195236206055
1560,16,1,6.632001876831055
1561,16,1,6.396929740905762
1562,12,1,6.937314033508301
1563,14,1,6.775366306304932
1564,12,1,6.342121601104736
1565,16,1,6.278521537780762
1566,12,1,6.175867080688477
1567,12,1,6.403573989868164
1568,12,1,6.48768424987793
1569,12,1,6.437751770019531
1570,12,1,5.63478946685791
1571,10,1,6.214608192443848
1572,12,1,6.282266616821289
1573,10,1,6.706862449645996
1574,10,1,6.436150550842285
1575,10,1,6.403573989868164
1576,12,1,6.224558353424072
1577,12,1,6.620073318481445
1578,12,1,6.580639362335205
1579,18,1,6.513230323791504
1580,16,1,6.816735744476318
1581,17,1,6.77878475189209
1582,12,1,6.056784152984619
1583,8,1,6.674561500549316
1584,14,1,5.7899603843688965
1585,10,1,5.746203422546387
1586,16,1,6.666956901550293
1587,18,1,5.820083141326904
1588,10,1,5.953243255615234
1589,16,1,6.270988464355469
1590,10,1,6.06145715713501
1591,12,1,6.891625881195068
1592,12,1,6.705638885498047
1593,14,1,6.613384246826172
1594,10,1,5.843544483184815
1595,14,1,6.317164897918701
1596,13,1,5.5721540451049805
1597,18,1,6.613384246826172
1598,17,1,6.511745452880859
1599,17,1,6.580639362335205
1600,13,1,6.082219123840332
1601,12,0,6.300786018371582
1602,14,0,5.521461009979248
1603,14,0,6.436150550842285
1604,13,0,5.991464614868164
1605,16,0,6.357842445373535
1606,16,0,6.70073127746582
1607,12,0,6.437751770019531
1608,14,0,6.184148788452148
1609,16,0,6.734591484069824
1610,16,0,6.762729644775391
1611,16,0,5.783825397491455
1612,14,0,6.167516708374023
1613,16,0,5.521461009979248
1614,12,0,6.214608192443848
1615,13,0,6.244166851043701
1616,18,0,5.545177459716797
1617,13,0,6.576469421386719
1618,18,0,6.679599285125732
1619,12,0,6.620073318481445
1620,12,0,6.03787088394165
1621,12,0,6.066108226776123
1622,12,0,6.052089214324951
1623,12,0,5.393627643585205
1624,13,0,6.5294189453125
1625,15,0,6.214608192443848
1626,16,0,6.311734676361084
1627,11,0,6.551080226898193
1628,12,1,6.561030864715576
1629,17,1,6.259581565856934
1630,12,1,6.070737838745117
1631,14,1,6.135564804077148
1632,12,1,5.983936309814453
1633,15,1,5.991464614868164
1634,18,1,6.770789623260498
1635,12,1,5.93489408493042
1636,12,1,5.897153854370117
1637,15,1,6.869014263153076
1638,15,1,6.685861110687256
1639,5,1,5.991464614868164
1640,13,1,6.291569232940674
1641,10,1,6.10924768447876
1642,15,1,6.082219123840332
1643,12,1,5.886104106903076
1644,12,1,6.270988464355469
1645,12,1,6.580639362335205
1646,2,1,5.843544483184815
1647,11,1,6.95844841003418
1648,16,1,6.587550163269043
1649,12,1,6.297109127044678
1650,16,1,7.091742038726807
1651,16,1,5.991464614868164
1652,9,1,5.926926136016846
1653,11,1,5.638354778289795
1654,12,1,4.844187259674072
1655,12,1,7.239214897155762
1656,12,1,6.475432872772217
1657,16,1,6.040254592895508
1658,16,1,6.120297431945801
1659,12,1,6.493753910064697
1660,12,1,5.940171241760254
1661,10,1,5.752572536468506
1662,14,1,6.113682270050049
1663,12,1,6.437751770019531
1664,14,1,6.398594856262207
1665,13,1,6.212605953216553
1666,8,0,6.541029930114746
1667,18,1,6.282266616821289
1668,7,1,6.142037391662598
1669,12,1,5.991464614868164
1670,18,1,5.908082962036133
1671,8,1,6.551080226898193
1672,16,1,6.869014263153076
1673,6,1,5.899897575378418
1674,9,1,6.1633148193359375
1675,12,1,5.2983174324035645
1676,9,1,6.396929740905762
1677,12,1,6.224558353424072
1678,16,1,6.357842445373535
1679,12,1,6.124683380126953
1680,12,1,6.620073318481445
1681,11,1,6.357842445373535
1682,15,1,5.666426658630371
1683,12,1,5.411645889282227
1684,10,1,5.894402980804443
1685,10,1,5.433722019195557
1686,9,1,5.455321311950684
1687,14,1,6.142037391662598
1688,16,1,7.64156436920166
1689,15,1,6.056784152984619
1690,12,1,6.519147396087647
1691,13,1,5.746203422546387
1692,18,1,6.398594856262207
1693,10,1,6.214608192443848
1694,12,1,5.926926136016846
1695,12,1,6.309918403625488
1696,17,1,6.553933620452881
1697,16,1,6.437751770019531
1698,14,1,6.047372341156006
1699,11,1,5.87211799621582
1700,12,1,6.251904010772705
1701,14,1,5.883322238922119
1702,11,1,5.855072021484375
1703,12,1,5.680172443389893
1704,18,1,6.093569755554199
1705,6,1,5.598422050476074
1706,14,1,5.953243255615234
1707,12,1,6.082219123840332
1708,11,1,6.03308629989624
1709,11,1,6.175867080688477
1710,16,1,6.390240669250488
1711,12,1,6.396929740905762
1712,14,1,5.521461009979248
1713,12,1,6.274762153625488
1714,12,1,6.381815910339356
1715,12,1,6.220590114593506
1716,11,1,6.1633148193359375
1717,16,1,7.2254815101623535
1718,17,1,5.783825397491455
1719,14,1,6.357842445373535
1720,12,1,6.553933620452881
1721,16,1,6.095824718475342
1722,13,1,6.32793664932251
1723,13,1,6.869014263153076
1724,12,1,5.736572265625
1725,17,1,7.145984649658203
1726,16,1,6.214608192443848
1727,16,1,6.368186950683594
1728,17,1,4.718498706817627
1729,14,1,6.511745452880859
1730,17,1,7.561641693115234
1731,14,1,5.991464614868164
1732,12,1,6.131226539611816
1733,12,1,5.501258373260498
1734,16,1,5.752572536468506
1735,14,1,6.463029384613037
1736,12,1,6.620073318481445
1737,17,1,5.730099678039551
1738,17,1,5.857933044433594
1739,18,1,6.135564804077148
1740,15,1,7.050989627838135
1741,16,1,7.4662275314331055
1742,17,1,6.6450910568237305
1743,15,1,6.593044757843018
1744,18,1,6.601230144500732
1745,16,1,6.214608192443848
1746,16,1,5.899897575378418
1747,13,1,5.80814266204834
1748,12,1,6.580639362335205
1749,12,1,5.926926136016846
1750,12,1,5.521461009979248
1751,17,1,5.888877868652344
1752,7,0,5.64544677734375
1753,12,0,6.028278350830078
1754,16,0,6.257667541503906
1755,12,0,6.559615135192871
1756,16,0,6.0137152671813965
1757,12,0,6.030685424804688
1758,12,0,6.666956901550293
1759,16,0,6.357842445373535
1760,16,0,6.169610500335693
1761,17,0,6.437751770019531
1762,17,0,6.224558353424072
1763,12,0,5.659482002258301
1764,12,0,6.214608192443848
1765,8,0,6.214608192443848
1766,12,0,5.857933044433594
1767,13,0,6.135564804077148
1768,13,0,6.306275367736816
1769,12,0,5.541263580322266
1770,13,0,6.261491775512695
1771,12,0,5.676753997802734
1772,14,0,5.926926136016846
1773,18,0,6.270988464355469
1774,16,0,6.812345027923584
1775,9,0,5.866467952728272
1776,14,0,7.051855564117432
1777,8,0,5.521461009979248
1778,13,0,6.660574913024902
1779,13,0,6.030685424804688
1780,13,1,5.897153854370117
1781,13,1,5.926926136016846
1782,15,1,5.926926136016846
1783,16,1,5.880533218383789
1784,7,1,5.703782558441162
1785,14,1,6.269096374511719
1786,12,1,5.700443744659424
1787,8,1,6.10924768447876
1788,14,1,6.291569232940674
1789,8,1,6.269096374511719
1790,12,1,6.6450910568237305
1791,12,1,5.288267135620117
1792,12,1,5.991464614868164
1793,12,1,6.624065399169922
1794,12,1,6.098074436187744
1795,9,1,5.480638980865479
1796,3,1,5.1179938316345215
1797,12,1,6.098074436187744
1798,10,1,5.521461009979248
1799,12,1,6.1633148193359375
1800,16,1,5.991464614868164
1801,18,1,5.986452102661133
1802,12,1,5.857933044433594
1803,12,1,6.259581565856934
1804,10,1,5.598422050476074
1805,9,1,5.736572265625
1806,6,1,5.703782558441162
1807,12,1,5.783825397491455
1808,12,1,6.802394866943359
1809,13,0,6.620073318481445
1810,8,0,5.652489185333252
1811,12,0,5.627621173858643
1812,13,0,6.214608192443848
1813,8,0,6.551080226898193
1814,9,0,5.703782558441162
1815,8,0,5.971261978149414
1816,12,0,6.236369609832764
1817,16,0,6.436150550842285
1818,12,0,5.497168064117432
1819,12,0,5.894402980804443
1820,16,0,6.406879901885986
1821,12,0,6.6333184242248535
1822,14,0,5.953243255615234
1823,12,0,6.2045578956604
1824,16,0,6.719013214111328
1825,12,0,6.001414775848389
1826,15,0,5.587248802185059
1827,12,0,6.086774826049805
1828,14,0,5.926926136016846
1829,10,0,5.707110404968262
1830,12,0,6.48920488357544
1831,15,0,6.242223262786865
1832,12,0,5.703782558441162
1833,12,0,5.438079357147217
1834,10,0,5.560681819915772
1835,12,0,5.720311641693115
1836,8,0,6.063785076141357
1837,8,0,5.560681819915772
1838,16,0,6.357842445373535
1839,11,0,6.052089214324951
1840,12,0,5.752572536468506
1841,13,0,5.926926136016846
1842,9,0,6.214608192443848
1843,12,0,6.214608192443848
1844,12,0,5.857933044433594
1845,10,0,6.263398170471191
1846,17,0,6.214608192443848
1847,16,0,5.953243255615234
1848,9,1,4.605170249938965
1849,15,1,5.703782558441162
1850,12,1,5.2364420890808105
1851,8,1,5.87211799621582
1852,12,1,5.587248802185059
1853,12,1,5.587248802185059
1854,12,1,6.373319625854492
1855,12,1,5.926926136016846
1856,12,1,5.846438884735107
1857,16,1,6.300786018371582
1858,14,1,6.3315019607543945
1859,12,1,6.357842445373535
1860,15,1,6.791221618652344
1861,13,1,6.437751770019531
1862,13,1,6.030685424804688
1863,6,1,6.526494979858398
1864,11,0,6.437751770019531
1865,9,0,5.736572265625
1866,12,0,6.498281955718994
1867,11,0,5.655992031097412
1868,12,0,6.396929740905762
1869,16,0,6.609349250793457
1870,11,0,5.41610050201416
1871,12,0,6.43454647064209
1872,12,0,6.401916980743408
1873,12,0,6.309918403625488
1874,16,0,6.685861110687256
1875,14,1,5.799092769622803
1876,16,1,6.527957916259766
1877,15,1,6.907755374908447
1878,16,1,6.994850158691406
1879,13,1,6.165417671203613
1880,12,1,6.214608192443848
1881,14,1,6.856462001800537
1882,18,1,7.040536403656006
1883,12,1,6.10924768447876
1884,12,1,6.104793071746826
1885,16,1,5.888877868652344
1886,13,1,6.282266616821289
1887,17,1,6.42324686050415
1888,14,1,6.194405555725098
1889,12,1,6.028278350830078
1890,13,0,5.521461009979248
1891,13,0,6.214608192443848
1892,18,0,7.051855564117432
1893,12,0,6.263398170471191
1894,11,0,5.703782558441162
1895,9,0,5.730099678039551
1896,8,0,6.437751770019531
1897,13,0,5.857933044433594
1898,16,0,6.511745452880859
1899,13,0,6.324358940124512
1900,12,0,5.860786437988281
1901,12,0,6.583409309387207
1902,15,0,6.343880653381348
1903,11,0,5.480638980865479
1904,8,0,6.10924768447876
1905,11,0,5.82304573059082
1906,10,0,5.662960529327393
1907,17,1,6.023447513580322
1908,12,1,6.742880821228027
1909,16,1,6.773080348968506
1910,11,1,5.686975479125977
1911,8,1,5.703782558441162
1912,16,1,5.666426658630371
1913,9,1,5.697093486785889
1914,5,1,5.888877868652344
1915,12,1,7.0003342628479
1916,16,1,6.142037391662598
1917,14,1,5.579730033874512
1918,16,1,6.732210636138916
1919,16,1,6.357842445373535
1920,10,1,5.41610050201416
1921,12,1,5.459585666656494
1922,12,1,5.521461009979248
1923,12,1,5.278114795684815
1924,12,1,6.1633148193359375
1925,11,1,6.214608192443848
